route_id,plane_iata_code
1345,319
1346,319
1347,319
1351,319
1352,319
1353,319
1356,319
1357,319
1358,319
1360,319
1362,319
1364,319
1365,319
1366,319
1367,319
1368,319
1369,319
1371,319
1372,319
1374,319
1376,319
1380,319
1381,320
1381,319
1382,319
1383,319
1384,319
1385,319
1386,319
1387,320
1387,319
1388,320
1389,319
1390,319
1391,319
1392,319
1393,319
1395,319
1396,319
1399,319
1399,320
1400,319
1401,319
1401,320
1403,319
1404,319
1404,320
1405,319
1406,319
1406,320
1407,319
1407,320
1408,319
1409,319
1409,320
1410,319
1411,319
1415,319
1418,319
1419,319
1420,320
1421,319
1422,319
1423,319
1424,319
1424,320
1425,319
1426,319
1427,319
1428,319
1428,320
1429,319
1430,319
1431,319
1435,319
1436,319
1438,319
1439,319
1441,320
1441,319
1442,319
1442,320
1443,320
1444,319
1445,319
1446,319
1446,320
1447,320
1448,319
1450,319
1450,320
1453,319
1454,319
1455,319
1456,319
1457,319
1458,319
1459,319
1460,319
1461,320
1462,319
1463,319
1464,319
1465,319
1466,319
1467,319
1467,320
1468,319
1469,319
1470,319
1471,319
1472,319
1473,319
1474,319
1475,319
1476,319
1476,320
1477,319
1477,320
1478,319
1479,319
1480,319
1480,320
1481,319
1482,319
1483,319
1484,319
1485,319
1486,319
1486,320
1487,319
1488,319
1489,319
1490,319
1491,320
1491,319
1492,319
1493,319
1493,320
1494,319
1495,319
1496,319
1497,319
1498,319
1499,319
1500,319
1501,319
1502,319
1503,319
1504,319
1505,319
1506,319
1507,319
1507,320
1508,319
1509,319
1510,319
1512,319
1513,319
1515,319
1516,319
1517,319
1517,320
1518,319
1519,319
1520,319
1521,319
1522,319
1522,320
1523,319
1524,319
1525,319
1526,319
1527,319
1528,319
1528,320
1529,319
1529,320
1530,319
1531,319
1532,320
1532,319
1533,319
1533,320
1534,319
1535,319
1536,319
1538,319
1539,319
1540,319
1542,319
1542,320
1544,319
1545,319
1547,319
1548,320
1549,319
1550,320
1550,319
1551,319
1552,320
1553,319
1555,319
1556,319
1557,319
1558,319
1559,319
1559,320
1560,319
1561,319
1562,319
1563,320
1564,319
1565,319
1566,319
1567,319
1568,319
1568,320
1569,319
1569,320
1570,319
1571,319
1572,320
1572,319
1573,320
1573,319
1574,319
1575,319
1576,319
1576,320
1577,319
1578,319
1579,319
1579,320
1580,319
1580,320
1581,319
1583,319
1587,319
1588,319
1590,319
1591,319
1592,319
1593,319
1594,320
1594,319
1595,319
1615,DHT
1616,DHT
1617,DHT
1618,DHT
1619,DHT
1620,DHT
1621,DHT
1622,DHT
1624,DHT
1626,DHT
1627,DHT
1628,DHT
1629,DHT
1630,DHT
1632,DHT
1633,DHT
1634,DHT
1636,DHT
1637,DHT
1638,DHT
1639,DHT
1640,DHT
1643,DHT
1644,AT7
1645,AT7
1664,320
1664,ATR
1665,ATR
1666,320
1667,320
1667,319
1668,320
1669,320
1670,320
1671,319
1672,320
1673,320
1674,319
1674,320
1675,320
1675,ATR
1676,319
1677,ATR
1678,ATR
1678,320
1678,319
1679,319
1680,ATR
1681,ATR
1682,320
1682,319
1683,320
1684,320
1685,ATR
1686,320
1687,319
1687,320
1688,320
1689,ATR
1690,319
1690,320
1690,330
1690,ATR
1691,ATR
1692,ATR
1693,ATR
1694,320
1695,320
1696,320
1697,ATR
1698,ATR
1698,319
1699,ATR
1700,319
1701,320
1702,ATR
1703,ATR
1704,320
1704,ATR
1704,319
1705,ATR
1706,319
1707,320
1707,319
1708,319
1709,319
1710,319
1711,319
1712,319
1713,ATR
1714,319
1715,ATR
1716,ATR
1717,320
1717,319
1718,320
1719,320
1720,320
1720,319
1721,ATR
1722,ATR
1723,320
1723,319
1724,320
1724,330
1725,319
1726,319
1727,330
1728,320
1729,319
1730,320
1731,319
1732,320
1733,319
1734,319
1735,320
1736,320
1737,ATR
1738,320
1739,320
1740,330
1741,319
1741,320
1742,319
1743,320
1743,319
1744,319
1745,319
1746,320
1746,319
1747,319
1748,319
1749,320
1750,320
1751,320
1752,320
1752,ATR
1752,319
1753,320
1754,319
1755,ATR
1756,320
1756,319
1757,319
1758,319
1759,320
1759,319
1760,320
1761,320
1762,320
1763,320
1764,320
1765,319
1765,320
1766,319
1766,320
1766,330
1766,ATR
1767,320
1768,320
1768,319
1769,319
1770,319
1771,320
1771,319
1772,320
1773,320
1773,330
1774,330
1775,320
1776,319
1777,320
1778,320
1779,330
1780,320
1780,319
1781,320
1782,320
1782,ATR
1782,319
1783,320
1784,319
1785,320
1785,319
1786,319
1787,ATR
1788,320
1789,320
1790,320
1791,319
1791,320
1792,320
1793,320
1793,319
1794,320
1795,320
1796,320
1797,320
1798,320
1799,330
1799,320
1800,319
1801,320
1802,319
1803,320
1804,319
1805,ATR
1806,319
1807,ATR
1808,320
1809,320
1810,ATR
1811,ATR
1812,320
1813,320
1814,ATR
1815,320
1816,ATR
1817,319
1817,320
1818,320
1819,320
1820,319
1821,319
1822,320
1822,319
1823,320
1824,320
1825,320
1826,320
1827,320
1828,320
1829,320
1830,319
1831,319
1832,320
1832,330
1833,319
1834,ATR
1835,ATR
1835,319
1836,320
1837,319
1838,320
1839,319
1840,ATR
1841,ATR
1842,319
1843,ATR
1844,320
1845,319
1846,319
1847,320
1848,BNI
1849,BNI
1850,AN4
1851,735
1852,AN4
1853,AT5
1854,735
1855,AN4
1856,AN4
1857,735
1858,735
1859,735
1860,AN4
1861,735
1862,735
1863,AN4
1864,AT5
1865,735
1866,735
1867,735
1868,735
1869,735
1870,AN4
1871,AN4
1872,737
1873,737
1874,737
1875,737
1876,AT7
1877,AT7
1878,AT7
1879,AT7
1880,AT7
1881,AT7
1881,319
1882,AT7
1882,319
1883,AT7
1884,AT7
1885,AT7
