route_id,airline_id,source_airport_id,destination_airport_id,codeshare,stops
14122,1355,813,838,Y,0
14123,1355,813,1004,Y,0
14124,1355,813,4105,Y,0
14125,1355,1479,507,,0
14126,1355,2939,507,,0
14127,1355,1779,502,,0
14128,1355,2176,507,,0
14129,1355,951,507,,0
14130,1355,3877,502,,0
14131,1355,3877,507,,0
14132,1355,3484,507,,0
14133,1355,3484,1229,Y,0
14134,1355,517,507,,0
14135,1355,1197,502,,0
14136,1355,1197,507,,0
14137,1355,503,532,Y,0
14138,1355,503,1230,Y,0
14139,1355,503,580,Y,0
14140,1355,503,737,Y,0
14141,1355,503,608,Y,0
14142,1355,503,345,,0
14143,1355,503,535,Y,0
14144,1355,503,1563,,0
14145,1355,503,340,Y,0
14146,1355,503,534,Y,0
14147,1355,503,1223,,0
14148,1355,503,1225,Y,0
14149,1355,503,520,Y,0
14150,1355,503,1229,Y,0
14151,1355,503,1231,Y,0
14152,1355,503,1354,Y,0
14153,1355,503,3998,Y,0
14154,1355,503,591,Y,0
14155,1355,503,1551,Y,0
14156,1355,503,1678,Y,0
14157,1355,2948,507,,0
14158,1355,502,1055,,0
14159,1355,502,1230,,0
14160,1355,502,1212,,0
14161,1355,502,210,,0
14162,1355,502,580,,0
14163,1355,502,2874,,0
14164,1355,502,1218,,0
14165,1355,502,4069,,0
14166,1355,502,2875,,0
14167,1355,502,1264,,0
14168,1355,502,1501,,0
14169,1355,502,1509,,0
14170,1355,502,1852,,0
14171,1355,502,1200,,0
14172,1355,502,535,,0
14173,1355,502,1626,,0
14174,1355,502,1555,,0
14175,1355,502,534,,0
14176,1355,502,1528,,0
14177,1355,502,499,,0
14178,1355,502,1779,,0
14179,1355,502,3877,,0
14180,1355,502,1197,,0
14181,1355,502,3878,,0
14182,1355,502,1606,,0
14183,1355,502,3156,,0
14184,1355,502,893,,0
14185,1355,502,1561,,0
14186,1355,502,1354,,0
14187,1355,502,481,Y,0
14188,1355,502,1520,Y,0
14189,1355,502,1198,,0
14190,1355,502,1562,,0
14191,1355,502,1075,,0
14192,1355,502,1486,,0
14193,1355,502,1612,,0
14194,1355,502,1056,,0
14195,1355,502,1190,,0
14196,1355,502,3646,,0
14197,1355,502,1526,,0
14198,1355,502,2894,,0
14199,1355,502,1551,,0
14200,1355,502,1550,,0
14201,1355,507,260,,0
14202,1355,507,532,,0
14203,1355,507,248,,0
14204,1355,507,1230,,0
14205,1355,507,2908,,0
14206,1355,507,2170,,0
14207,1355,507,580,,0
14208,1355,507,737,,0
14209,1355,507,3941,,0
14210,1355,507,3682,,0
14211,1355,507,2179,,0
14212,1355,507,3673,,0
14213,1355,507,2057,,0
14214,1355,507,1218,,0
14215,1355,507,2177,,0
14216,1355,507,636,,0
14217,1355,507,467,,0
14218,1355,507,3885,,0
14219,1355,507,1538,,0
14220,1355,507,3131,,0
14221,1355,507,2997,,0
14222,1355,507,3448,,0
14223,1355,507,302,,0
14224,1355,507,1423,,0
14225,1355,507,1489,,0
14226,1355,507,3849,,0
14227,1355,507,1128,,0
14228,1355,507,1382,,0
14229,1355,507,609,,0
14230,1355,507,797,,0
14231,1355,507,3395,,0
14232,1355,507,3093,,0
14233,1355,507,3751,,0
14234,1355,507,3670,,0
14235,1355,507,4029,,0
14236,1355,507,599,,0
14237,1355,507,345,,0
14238,1355,507,2188,,0
14239,1355,507,1187,,0
14240,1355,507,535,,0
14241,1355,507,3494,,0
14242,1355,507,3988,,0
14243,1355,507,1626,,0
14244,1355,507,1555,,0
14245,1355,507,1059,,0
14246,1355,507,340,,0
14247,1355,507,1738,,0
14248,1355,507,2560,,0
14249,1355,507,534,,0
14250,1355,507,687,,0
14251,1355,507,2564,,0
14252,1355,507,1665,,0
14253,1355,507,2922,,0
14254,1355,507,352,,0
14255,1355,507,342,,0
14256,1355,507,421,,0
14257,1355,507,3077,,0
14258,1355,507,2359,,0
14259,1355,507,3714,,0
14260,1355,507,3550,,0
14261,1355,507,1225,,0
14262,1355,507,3930,,0
14263,1355,507,1701,,0
14264,1355,507,2072,,0
14265,1355,507,3797,,0
14266,1355,507,1468,,0
14267,1355,507,813,,0
14268,1355,507,1479,,0
14269,1355,507,2939,,0
14270,1355,507,2176,,0
14271,1355,507,951,,0
14272,1355,507,3877,,0
14273,1355,507,3484,,0
14274,1355,507,517,,0
14275,1355,507,1197,,0
14276,1355,507,2948,,0
14277,1355,507,1529,,0
14278,1355,507,1638,,0
14279,1355,507,273,,0
14280,1355,507,629,,0
14281,1355,507,1335,,0
14282,1355,507,3144,,0
14283,1355,507,1229,,0
14284,1355,507,478,,0
14285,1355,507,1824,,0
14286,1355,507,3576,,0
14287,1355,507,1353,,0
14288,1355,507,346,,0
14289,1355,507,1524,,0
14290,1355,507,1953,,0
14291,1355,507,4059,,0
14292,1355,507,1354,,0
14293,1355,507,521,,0
14294,1355,507,2279,,0
14295,1355,507,1636,,0
14296,1355,507,3830,,0
14297,1355,507,1386,,0
14298,1355,507,644,,0
14299,1355,507,1657,,0
14300,1355,507,3364,,0
14301,1355,507,3752,,0
14302,1355,507,3462,,0
14303,1355,507,3998,,0
14304,1355,507,1587,,0
14305,1355,507,1562,,0
14306,1355,507,3406,,0
14307,1355,507,3626,Y,0
14308,1355,507,591,,0
14309,1355,507,2082,,0
14310,1355,507,3731,,0
14311,1355,507,3577,,0
14312,1355,507,3469,,0
14313,1355,507,3316,,0
14314,1355,507,1194,,0
14315,1355,507,350,,0
14316,1355,507,666,,0
14317,1355,507,1157,,0
14318,1355,507,1273,,0
14319,1355,507,1590,,0
14320,1355,507,351,,0
14321,1355,507,1551,,0
14322,1355,507,1613,,0
14323,1355,507,679,,0
14324,1355,507,146,,0
14325,1355,507,156,,0
14326,1355,507,178,,0
14327,1355,507,193,,0
14328,1355,507,1208,,0
14329,1355,507,1678,,0
14330,1355,1529,507,,0
14331,1355,1638,507,,0
14332,1355,273,507,,0
14333,1355,629,507,,0
14334,1355,906,813,Y,0
14335,1355,1335,507,,0
14336,1355,3144,507,,0
14337,1355,1229,3448,Y,0
14338,1355,1229,3670,Y,0
14339,1355,1229,3797,Y,0
14340,1355,1229,3484,Y,0
14341,1355,1229,503,Y,0
14342,1355,1229,507,,0
14343,1355,1229,3576,Y,0
14344,1355,1229,3830,Y,0
14345,1355,1231,503,Y,0
14346,1355,478,608,Y,0
14347,1355,478,687,Y,0
14348,1355,478,421,Y,0
14349,1355,478,3797,Y,0
14350,1355,478,507,,0
14351,1355,478,3830,Y,0
14352,1355,3878,502,,0
14353,1355,2194,2179,,0
14354,1355,1824,3670,Y,0
14355,1355,1824,507,,0
14356,1355,1824,3576,Y,0
14357,1355,3576,3682,Y,0
14358,1355,3576,1218,Y,0
14359,1355,3576,1382,Y,0
14360,1355,3576,2897,Y,0
14361,1355,3576,507,,0
14362,1355,3576,1229,Y,0
14363,1355,3576,1824,Y,0
14364,1355,3576,3861,Y,0
14365,1355,3576,1524,Y,0
14366,1355,3576,2883,Y,0
14367,1355,1606,502,,0
14368,1355,3156,3024,,0
14369,1355,3156,502,,0
14370,1355,1821,3670,Y,0
14371,1355,1353,507,,0
14372,1355,893,813,Y,0
14373,1355,893,502,,0
14374,1355,3861,3670,Y,0
14375,1355,3861,3576,Y,0
14376,1355,3861,3830,Y,0
14377,1355,346,608,Y,0
14378,1355,346,507,,0
14379,1355,1524,3797,Y,0
14380,1355,1524,507,,0
14381,1355,1524,3576,Y,0
14382,1355,1561,502,,0
14383,1355,1953,1926,,0
14384,1355,1953,507,,0
14385,1355,1953,1754,,0
14386,1355,4059,507,,0
14387,1355,1354,503,Y,0
14388,1355,1354,502,,0
14389,1355,1354,507,,0
14390,1355,521,507,,0
14391,1355,481,502,Y,0
14392,1355,2279,507,,0
14393,1355,1520,502,Y,0
14394,1355,1636,507,,0
14395,1355,3830,3682,Y,0
14396,1355,3830,1382,Y,0
14397,1355,3830,599,Y,0
14398,1355,3830,345,Y,0
14399,1355,3830,1555,Y,0
14400,1355,3830,507,,0
14401,1355,3830,1229,Y,0
14402,1355,3830,478,Y,0
14403,1355,3830,3861,Y,0
14404,1355,1386,3494,Y,0
14405,1355,1386,3797,Y,0
14406,1355,1386,507,,0
14407,1355,644,628,Y,0
14408,1355,644,607,Y,0
14409,1355,644,608,Y,0
14410,1355,644,507,,0
14411,1355,1657,507,,0
14412,1355,3364,507,,0
14413,1355,1198,502,,0
14414,1355,3752,507,,0
14415,1355,3462,507,,0
14416,1355,1754,1953,,0
14417,1355,838,797,Y,0
14418,1355,838,799,Y,0
14419,1355,838,813,Y,0
14420,1355,3998,503,Y,0
14421,1355,3998,507,,0
14422,1355,2902,2894,,0
14423,1355,1587,507,,0
14424,1355,1562,502,,0
14425,1355,1562,507,,0
14426,1355,1760,2874,,0
14427,1355,3406,507,,0
14428,1355,1075,502,,0
14429,1355,3626,507,Y,0
14430,1355,1063,1059,,0
14431,1355,591,503,Y,0
14432,1355,591,507,,0
14433,1355,2082,507,,0
14434,1355,1892,1229,Y,0
14435,1355,3731,507,,0
14436,1355,3577,507,,0
14437,1355,3469,507,,0
14438,1355,3316,507,,0
14439,1355,3316,3361,,0
14440,1355,1885,3576,Y,0
14441,1355,2891,2874,,0
14442,1355,1486,502,,0
14443,1355,1194,507,,0
14444,1355,350,507,,0
14445,1355,2883,3576,Y,0
14446,1355,666,507,,0
14447,1355,3361,3316,,0
14448,1355,1612,502,,0
14449,1355,2901,2874,,0
14450,1355,1056,502,,0
14451,1355,1190,502,,0
14452,1355,1157,507,,0
14453,1355,1273,507,,0
14454,1355,1590,507,,0
14455,1355,3646,502,,0
14456,1355,1526,502,,0
14457,1355,351,507,,0
14458,1355,2894,2882,,0
14459,1355,2894,502,,0
14460,1355,2894,2902,,0
14461,1355,1551,503,Y,0
14462,1355,1551,502,,0
14463,1355,1551,507,,0
14464,1355,1004,813,Y,0
14465,1355,1613,507,,0
14466,1355,3959,421,Y,0
14467,1355,1550,502,,0
14468,1355,679,421,Y,0
14469,1355,679,507,,0
14470,1355,4105,813,Y,0
14471,1355,146,507,,0
14472,1355,156,507,,0
14473,1355,178,507,,0
14474,1355,193,507,,0
14475,1355,1208,507,,0
14476,1355,1678,608,Y,0
14477,1355,1678,503,Y,0
14478,1355,1678,507,,0
14479,4335,2877,2890,,0
14480,4335,2903,2890,,0
14481,4335,2878,2890,,0
14482,4335,1759,2890,,0
14483,4335,6079,2891,,0
14484,4335,2881,2890,,0
14485,4335,1760,2890,,0
14486,4335,1762,2890,,0
14487,4335,2890,2877,,0
14488,4335,2890,2903,,0
14489,4335,2890,2878,,0
14490,4335,2890,1759,,0
14491,4335,2890,2881,,0
14492,4335,2890,1760,,0
14493,4335,2890,1762,,0
14494,4335,2890,2891,,0
14495,4335,2890,1764,,0
14496,4335,2890,2883,,0
14497,4335,2890,2884,,0
14498,4335,2890,2899,,0
14499,4335,2890,6080,,0
14500,4335,2890,6788,,0
14501,4335,2891,6079,,0
14502,4335,2891,2890,,0
14503,4335,1764,2890,,0
14504,4335,2883,2890,,0
14505,4335,2883,2884,,0
14506,4335,2884,2890,,0
14507,4335,2884,2883,,0
14508,4335,2899,2890,,0
14509,4335,6080,2890,,0
14510,4335,6788,2890,,0
14511,4740,2287,2305,,0
14512,4740,2287,2359,,0
14513,4740,2287,2281,,0
14514,4740,2287,3942,,0
14515,4740,2287,2279,,0
14516,4740,2287,2347,,0
14517,4740,2287,3943,,0
14518,4740,2287,2330,,0
14519,4740,2305,2287,,0
14520,4740,2305,2359,,0
14521,4740,2305,2281,,0
14522,4740,2305,2384,,0
14523,4740,2305,2347,,0
14524,4740,2359,2287,,0
14525,4740,2359,2305,,0
14526,4740,2359,2307,,0
14527,4740,2359,2384,,0
14528,4740,2359,3943,,0
14529,4740,2359,2330,,0
14530,4740,2281,2287,,0
14531,4740,2281,2305,,0
14532,4740,2281,3942,,0
14533,4740,2281,3943,,0
14534,4740,2387,2384,,0
14535,4740,2307,2359,,0
14536,4740,2307,3943,,0
14537,4740,2390,2384,,0
14538,4740,3942,2287,,0
14539,4740,3942,2281,,0
14540,4740,3942,2384,,0
14541,4740,2313,3943,,0
14542,4740,2279,2287,,0
14543,4740,2279,2384,,0
14544,4740,2279,2330,,0
14545,4740,2384,2305,,0
14546,4740,2384,2359,,0
14547,4740,2384,2387,,0
14548,4740,2384,2390,,0
14549,4740,2384,3942,,0
14550,4740,2384,2279,,0
14551,4740,2384,3943,,0
14552,4740,2384,2330,,0
14553,4740,2347,2287,,0
14554,4740,2347,2305,,0
14555,4740,2347,3943,,0
14556,4740,3943,2287,,0
14557,4740,3943,2359,,0
14558,4740,3943,2281,,0
14559,4740,3943,2307,,0
14560,4740,3943,2313,,0
14561,4740,3943,2384,,0
14562,4740,3943,2347,,0
14563,4740,3943,2330,,0
14564,4740,2330,2287,,0
14565,4740,2330,2359,,0
14566,4740,2330,2279,,0
14567,4740,2330,2384,,0
14568,4740,2330,3943,,0
14569,2421,532,467,,0
14570,2421,532,469,,0
14571,2421,532,1382,Y,0
14572,2421,532,529,Y,0
14573,2421,532,530,Y,0
14574,2421,532,478,,0
14575,2421,1230,552,,0
14576,2421,1230,495,,0
14577,2421,1212,469,,0
14578,2421,1212,552,,0
14579,2421,1212,495,,0
14580,2421,580,469,,0
14581,2421,580,523,,0
14582,2421,580,552,,0
14583,2421,580,533,,0
14584,2421,580,495,,0
14585,2421,538,534,Y,0
14586,2421,538,541,Y,0
14587,2421,1403,495,,0
14588,2421,467,532,,0
14589,2421,467,469,,0
14590,2421,467,488,,0
14591,2421,467,535,,0
14592,2421,467,523,,0
14593,2421,467,552,,0
14594,2421,467,534,,0
14595,2421,467,533,,0
14596,2421,467,517,,0
14597,2421,467,478,,0
14598,2421,467,521,,0
14599,2421,467,495,,0
14600,2421,469,532,,0
14601,2421,469,1212,,0
14602,2421,469,580,,0
14603,2421,469,467,,0
14604,2421,469,1382,,0
14605,2421,469,344,,0
14606,2421,469,1200,,0
14607,2421,469,345,,0
14608,2421,469,535,,0
14609,2421,469,1563,,0
14610,2421,469,498,,0
14611,2421,469,534,,0
14612,2421,469,352,,0
14613,2421,469,533,,0
14614,2421,469,520,,0
14615,2421,469,499,,0
14616,2421,469,1335,,0
14617,2421,469,1524,,0
14618,2421,469,600,,0
14619,2421,469,1636,,0
14620,2421,469,350,,0
14621,2421,469,605,,0
14622,2421,5575,534,Y,0
14623,2421,5563,534,Y,0
14624,2421,1382,532,Y,0
14625,2421,1382,469,,0
14626,2421,1382,535,Y,0
14627,2421,1382,552,,0
14628,2421,1382,478,,0
14629,2421,1382,521,Y,0
14630,2421,5577,599,Y,0
14631,2421,5577,534,Y,0
14632,2421,344,469,,0
14633,2421,488,467,,0
14634,2421,488,499,,0
14635,2421,1200,469,,0
14636,2421,540,548,,0
14637,2421,5562,499,,0
14638,2421,599,5577,Y,0
14639,2421,599,552,,0
14640,2421,599,495,,0
14641,2421,345,469,,0
14642,2421,345,552,,0
14643,2421,345,478,,0
14644,2421,535,467,,0
14645,2421,535,469,,0
14646,2421,535,1382,Y,0
14647,2421,535,523,,0
14648,2421,535,552,,0
14649,2421,535,499,,0
14650,2421,535,529,Y,0
14651,2421,535,530,Y,0
14652,2421,535,478,,0
14653,2421,535,547,,0
14654,2421,535,495,,0
14655,2421,535,541,Y,0
14656,2421,535,531,Y,0
14657,2421,1265,552,,0
14658,2421,1265,495,,0
14659,2421,523,580,,0
14660,2421,523,467,,0
14661,2421,523,535,,0
14662,2421,523,534,,0
14663,2421,523,499,,0
14664,2421,552,1230,,0
14665,2421,552,1212,,0
14666,2421,552,580,,0
14667,2421,552,467,,0
14668,2421,552,1382,,0
14669,2421,552,599,,0
14670,2421,552,345,,0
14671,2421,552,535,,0
14672,2421,552,1265,,0
14673,2421,552,1626,,0
14674,2421,552,498,,0
14675,2421,552,534,,0
14676,2421,552,499,,0
14677,2421,552,478,,0
14678,2421,552,3998,,0
14679,2421,552,1415,,0
14680,2421,1626,552,,0
14681,2421,1626,495,,0
14682,2421,1563,469,,0
14683,2421,498,469,,0
14684,2421,498,552,,0
14685,2421,498,499,,0
14686,2421,498,547,Y,0
14687,2421,498,495,,0
14688,2421,534,538,Y,0
14689,2421,534,467,,0
14690,2421,534,469,,0
14691,2421,534,5575,Y,0
14692,2421,534,5563,Y,0
14693,2421,534,5577,Y,0
14694,2421,534,523,,0
14695,2421,534,552,,0
14696,2421,534,536,Y,0
14697,2421,534,499,,0
14698,2421,534,529,Y,0
14699,2421,534,517,Y,0
14700,2421,534,530,Y,0
14701,2421,534,478,,0
14702,2421,534,495,,0
14703,2421,534,541,Y,0
14704,2421,534,542,Y,0
14705,2421,352,469,,0
14706,2421,352,478,,0
14707,2421,421,430,,0
14708,2421,421,433,,0
14709,2421,421,432,,0
14710,2421,421,435,,0
14711,2421,421,442,,0
14712,2421,421,743,,0
14713,2421,421,455,,0
14714,2421,421,416,,0
14715,2421,515,499,,0
14716,2421,536,534,Y,0
14717,2421,533,580,,0
14718,2421,533,467,,0
14719,2421,533,469,,0
14720,2421,533,535,Y,0
14721,2421,533,529,Y,0
14722,2421,533,530,Y,0
14723,2421,533,478,,0
14724,2421,533,541,Y,0
14725,2421,520,469,,0
14726,2421,520,491,,0
14727,2421,520,478,,0
14728,2421,499,469,,0
14729,2421,499,488,,0
14730,2421,499,5562,,0
14731,2421,499,535,,0
14732,2421,499,523,,0
14733,2421,499,552,,0
14734,2421,499,498,,0
14735,2421,499,534,,0
14736,2421,499,515,,0
14737,2421,499,478,,0
14738,2421,499,547,,0
14739,2421,499,495,,0
14740,2421,430,421,,0
14741,2421,433,421,,0
14742,2421,432,421,,0
14743,2421,529,532,Y,0
14744,2421,529,535,Y,0
14745,2421,529,534,Y,0
14746,2421,529,533,Y,0
14747,2421,529,530,Y,0
14748,2421,435,421,,0
14749,2421,517,467,,0
14750,2421,517,534,Y,0
14751,2421,502,481,,0
14752,2421,1270,495,,0
14753,2421,491,520,,0
14754,2421,6493,495,,0
14755,2421,530,532,Y,0
14756,2421,530,535,Y,0
14757,2421,530,534,Y,0
14758,2421,530,533,Y,0
14759,2421,530,529,Y,0
14760,2421,1335,469,,0
14761,2421,478,532,,0
14762,2421,478,467,,0
14763,2421,478,1382,,0
14764,2421,478,345,,0
14765,2421,478,535,,0
14766,2421,478,552,,0
14767,2421,478,534,,0
14768,2421,478,352,,0
14769,2421,478,533,,0
14770,2421,478,520,,0
14771,2421,478,499,,0
14772,2421,478,1524,,0
14773,2421,478,600,,0
14774,2421,478,481,,0
14775,2421,478,1418,,0
14776,2421,478,547,Y,0
14777,2421,478,495,,0
14778,2421,478,605,,0
14779,2421,442,421,,0
14780,2421,1353,1386,,0
14781,2421,1524,469,,0
14782,2421,1524,478,,0
14783,2421,1354,495,,0
14784,2421,521,467,,0
14785,2421,521,1382,Y,0
14786,2421,521,495,,0
14787,2421,600,469,,0
14788,2421,600,478,,0
14789,2421,481,502,,0
14790,2421,481,478,,0
14791,2421,743,421,,0
14792,2421,1418,478,,0
14793,2421,1418,495,,0
14794,2421,547,535,,0
14795,2421,547,498,Y,0
14796,2421,547,499,,0
14797,2421,547,478,Y,0
14798,2421,1636,469,,0
14799,2421,1386,495,,0
14800,2421,3998,552,,0
14801,2421,3998,495,,0
14802,2421,1415,552,,0
14803,2421,1415,495,,0
14804,2421,495,1230,,0
14805,2421,495,1212,,0
14806,2421,495,580,,0
14807,2421,495,1403,,0
14808,2421,495,467,,0
14809,2421,495,599,,0
14810,2421,495,535,,0
14811,2421,495,1265,,0
14812,2421,495,1626,,0
14813,2421,495,498,,0
14814,2421,495,534,,0
14815,2421,495,499,,0
14816,2421,495,1270,,0
14817,2421,495,6493,,0
14818,2421,495,478,,0
14819,2421,495,1354,,0
14820,2421,495,521,,0
14821,2421,495,1418,,0
14822,2421,495,1386,,0
14823,2421,495,3998,,0
14824,2421,495,1415,,0
14825,2421,548,540,,0
14826,2421,350,469,,0
14827,2421,455,421,,0
14828,2421,541,538,Y,0
14829,2421,541,535,Y,0
14830,2421,541,534,Y,0
14831,2421,541,533,Y,0
14832,2421,416,421,,0
14833,2421,542,534,Y,0
14834,2421,605,469,,0
14835,2421,605,478,,0
14836,2421,531,535,Y,0
14837,1230,3322,6270,,0
14838,1230,3999,6270,,0
14839,1230,6270,3322,,0
14840,1230,6270,3999,,0
14841,1359,2179,3074,,0
14842,1359,3885,3076,,0
14843,1359,3043,3076,,0
14844,1359,3069,2179,,0
14845,1359,3069,3076,,0
14846,1359,3069,2188,,0
14847,1359,3069,2072,,0
14848,1359,3069,2194,,0
14849,1359,3076,3885,,0
14850,1359,3076,3043,,0
14851,1359,3076,3069,,0
14852,1359,3076,3093,,0
14853,1359,3076,2064,,0
14854,1359,3076,11051,,0
14855,1359,3076,1555,,0
14856,1359,3076,3077,,0
14857,1359,3076,2072,,0
14858,1359,3076,3125,,0
14859,1359,3076,3304,,0
14860,1359,3076,2176,,0
14861,1359,3076,507,,0
14862,1359,3076,2194,,0
14863,1359,3076,3239,,0
14864,1359,3076,3316,,0
14865,1359,3093,3076,,0
14866,1359,2064,2082,,0
14867,1359,11051,2188,,0
14868,1359,2188,3069,,0
14869,1359,2188,3074,,0
14870,1359,1555,3076,,0
14871,1359,1555,340,,0
14872,1359,340,1555,,0
14873,1359,3077,3076,,0
14874,1359,2072,3069,,0
14875,1359,2072,3076,,0
14876,1359,3125,3076,,0
14877,1359,3304,3076,,0
14878,1359,2176,3069,,0
14879,1359,2176,3076,,0
14880,1359,507,3076,,0
14881,1359,507,3074,,0
14882,1359,2194,3069,,0
14883,1359,3239,3076,,0
14884,1359,2082,3076,,0
14885,1359,3316,3076,,0
14886,1359,3074,3076,,0
14887,2692,108,156,,0
14888,2692,156,108,,0
14889,2692,156,173,,0
14890,2692,156,179,,0
14891,2692,173,156,,0
14892,2692,173,179,,0
14893,2692,179,156,,0
14894,2692,179,173,,0
14895,4255,3269,3272,,0
14896,4255,3885,3272,,0
14897,4255,3272,3269,,0
14898,4255,3272,3885,,0
14899,4255,3272,3275,,0
14900,4255,3272,8076,,0
14901,4255,3272,3077,,0
14902,4255,3272,2072,,0
14903,4255,3272,3304,,0
14904,4255,3272,3339,,0
14905,4255,3272,2397,,0
14906,4255,3272,4056,,0
14907,4255,3272,3406,,0
14908,4255,3272,3316,,0
14909,4255,3272,3928,,0
14910,4255,3275,3272,,0
14911,4255,8076,507,,0
14912,4255,2188,3272,,0
14913,4255,3077,3272,,0
14914,4255,2072,3272,,0
14915,4255,3263,4056,,0
14916,4255,3304,3272,,0
14917,4255,507,2188,,0
14918,4255,3339,3272,,0
14919,4255,2397,3272,,0
14920,4255,4056,3272,,0
14921,4255,4056,3263,,0
14922,4255,3406,3272,,0
14923,4255,3316,3272,,0
14924,4255,3928,3272,,0
14925,3740,737,687,,0
14926,3740,1382,293,,0
14927,3740,1382,286,,0
14928,3740,1382,287,,0
14929,3740,293,1382,,0
14930,3740,293,1399,,0
14931,3740,293,1335,,0
14932,3740,293,1353,,0
14933,3740,293,346,,0
14934,3740,293,1418,,0
14935,3740,4029,7447,,0
14936,3740,345,7447,,0
14937,3740,340,7447,,0
14938,3740,2948,7447,,0
14939,3740,1399,293,,0
14940,3740,1335,293,,0
14941,3740,1335,286,,0
14942,3740,1335,287,,0
14943,3740,286,1382,,0
14944,3740,286,287,,0
14945,3740,1353,293,,0
14946,3740,346,293,,0
14947,3740,346,7447,,0
14948,3740,7447,4029,,0
14949,3740,7447,345,,0
14950,3740,7447,340,,0
14951,3740,7447,2948,,0
14952,3740,7447,346,,0
14953,3740,1418,293,,0
14954,3740,1418,1335,,0
14955,3740,1418,287,,0
14956,3740,287,1382,,0
14957,3740,287,1335,,0
14958,3740,287,286,,0
14959,3740,287,1418,,0
14960,4026,3370,3368,,0
14961,4026,2370,3371,,0
14962,4026,2370,3368,,0
14963,4026,3393,3371,,0
14964,4026,3393,6353,,0
14965,4026,3393,6366,,0
14966,4026,3371,2370,,0
14967,4026,3371,3393,,0
14968,4026,3371,6353,,0
14969,4026,3371,3386,,0
14970,4026,3371,7519,,0
14971,4026,3371,3382,,0
14972,4026,3371,8845,,0
14973,4026,3371,3388,,0
14974,4026,3371,4030,,0
14975,4026,3371,3390,,0
14976,4026,3371,6963,,0
14977,4026,3371,3368,,0
14978,4026,3371,3379,,0
14979,4026,3371,3383,,0
14980,4026,3371,6357,,0
14981,4026,3395,3368,,0
14982,4026,3404,3386,,0
14983,4026,3404,3368,,0
14984,4026,3404,3392,,0
14985,4026,6353,3393,,0
14986,4026,6353,3371,,0
14987,4026,6353,3368,,0
14988,4026,6410,3400,,0
14989,4026,6410,6943,,0
14990,4026,6345,3368,,0
14991,4026,3389,3382,,0
14992,4026,3386,3371,,0
14993,4026,3386,3404,,0
14994,4026,3386,3368,,0
14995,4026,7519,3371,,0
14996,4026,3400,6410,,0
14997,4026,3400,8979,,0
14998,4026,3400,6411,,0
14999,4026,3400,8417,,0
15000,4026,3400,3368,,0
15001,4026,8979,3400,,0
15002,4026,8979,6943,,0
15003,4026,3381,3382,,0
15004,4026,6411,3400,,0
15005,4026,8417,3400,,0
15006,4026,3382,3371,,0
15007,4026,3382,3389,,0
15008,4026,3382,3381,,0
15009,4026,3382,3388,,0
15010,4026,3382,6368,,0
15011,4026,3372,3368,,0
15012,4026,8845,3371,,0
15013,4026,3387,4030,,0
15014,4026,3387,3368,,0
15015,4026,3388,3371,,0
15016,4026,3388,3382,,0
15017,4026,3388,4144,,0
15018,4026,3373,3374,,0
15019,4026,3373,3379,,0
15020,4026,6943,6410,,0
15021,4026,6943,8979,,0
15022,4026,4144,3388,,0
15023,4026,4144,3390,,0
15024,4026,4030,3371,,0
15025,4026,4030,3387,,0
15026,4026,4030,6355,,0
15027,4026,3374,3373,,0
15028,4026,3374,3368,,0
15029,4026,3390,3371,,0
15030,4026,3390,4144,,0
15031,4026,6963,3371,,0
15032,4026,3368,3370,,0
15033,4026,3368,2370,,0
15034,4026,3368,3371,,0
15035,4026,3368,3395,,0
15036,4026,3368,3404,,0
15037,4026,3368,6353,,0
15038,4026,3368,6345,,0
15039,4026,3368,3386,,0
15040,4026,3368,3400,,0
15041,4026,3368,3372,,0
15042,4026,3368,3387,,0
15043,4026,3368,3374,,0
15044,4026,3368,6368,,0
15045,4026,3368,3379,,0
15046,4026,3368,3383,,0
15047,4026,3368,6366,,0
15048,4026,3368,3392,,0
15049,4026,3368,6355,,0
15050,4026,3399,3379,,0
15051,4026,6368,3382,,0
15052,4026,6368,3368,,0
15053,4026,3379,3371,,0
15054,4026,3379,3373,,0
15055,4026,3379,3368,,0
15056,4026,3379,3399,,0
15057,4026,3383,3371,,0
15058,4026,3383,3368,,0
15059,4026,6366,3393,,0
15060,4026,6366,3368,,0
15061,4026,3392,3404,,0
15062,4026,3392,3368,,0
15063,4026,6357,3371,,0
15064,4026,6355,4030,,0
15065,4026,6355,3368,,0
15066,3850,6187,3205,,0
15067,3850,6187,6195,,0
15068,3850,6189,3205,,0
15069,3850,3196,3199,,0
15070,3850,3196,3205,,0
15071,3850,3199,3196,,0
15072,3850,3199,3205,,0
15073,3850,6188,3205,,0
15074,3850,3204,3205,,0
15075,3850,3205,6187,,0
15076,3850,3205,6189,,0
15077,3850,3205,3196,,0
15078,3850,3205,3199,,0
15079,3850,3205,6188,,0
15080,3850,3205,3204,,0
15081,3850,3205,6195,,0
15082,3850,6195,6187,,0
15083,3850,6195,3205,,0
15084,312,532,490,,0
15085,312,532,610,,0
15086,312,532,647,,0
15087,312,532,478,,0
15088,312,532,547,,0
15089,312,532,644,,0
15090,312,469,687,,0
15091,312,353,1273,,0
15092,312,490,532,,0
15093,312,490,340,,0
15094,312,490,342,,0
15095,312,490,346,,0
15096,312,490,1524,,0
